DT_MAJ_GDUNO,CD_ORGNS,NOM_COURT,NOM_OFFCL,ADRS_GEO_L1_GDUNO,ADRS_GEO_L2_GDUNO,CD_MUNCP,NOM_MUNCP,STAT_MUNCP,CD_POSTL_GDUNO,PRESC,PRIM,SEC,FORM_PRO,ADULTE,TYPE_ORGNS,RESEAU,SITE_WEB,CD_ORGNS_RESP,NOM_ORGNS_RESP,COORD_X_LL84,COORD_Y_LL84,ORDRE_ENS,TYPE_CS,NO_TEL
,762096,École Saint-Étienne,École Saint-Étienne,"5959, avenue Christophe-Colomb",,66023,Montréal,V,H2S2G3,1,1,0,0,0,École,Public,https://st-etienne.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.596473,45.536091,Préscolaire - Primaire,Franco,514 596-5165
,762097,École Arc-en-Ciel,École Arc-en-Ciel,"4265, avenue Laval",,66023,Montréal,V,H2W2J6,1,1,0,0,0,École,Public,https://arc-en-ciel.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.580669,45.520933,Préscolaire - Primaire,Franco,514 350-8860
,762098,École Louis-Hippolyte-Lafontaine,École Louis-Hippolyte-Lafontaine,"4245, rue Berri",,66023,Montréal,V,H2J2P9,1,1,0,0,0,École,Public,https://louis-hippolyte-lafontaine.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.577915,45.523364,Préscolaire - Primaire,Franco,514 596-5737
,762100,École Saint-Paul-de-la-Croix,École Saint-Paul-de-la-Croix,"10495, avenue Georges-Baril",,66023,Montréal,V,H2C2N1,1,1,0,0,0,École,Public,https://st-paul-de-la-croix.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.661316,45.559468,Préscolaire - Primaire,Franco,514 596-5505
,762101,"École Fernand-Seguin, pav. H.-Reeves","École Fernand-Seguin, pavillon Hubert-Reeves","10050, avenue Durham",,66023,Montréal,V,H2C2G4,1,1,0,0,0,École,Public,https://fernand-seguin.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.657357,45.55448,Préscolaire - Primaire,Franco,514 596-5200
,762102,École Christ-Roi,École Christ-Roi,"525, rue de Louvain Est",,66023,Montréal,V,H2M1A1,1,1,0,0,0,École,Public,https://christ-roi.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.651709,45.550096,Préscolaire - Primaire,Franco,514 596-5194
,762103,École Laurier,École Laurier,"505, avenue Laurier",,66023,Montréal,V,H2J1E9,1,1,0,0,0,École,Public,https://laurier.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.588679,45.528427,Préscolaire - Primaire,Franco,514 596-5770
,762104,École Saint-Gérard,École Saint-Gérard,"505, rue de Liège Est",,66023,Montréal,V,H2P1J9,1,1,0,0,0,École,Public,https://st-gerard.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.635085,45.545301,Préscolaire - Primaire,Franco,514 596-5450
,762105,École La Mennais,École La Mennais,"6521, rue Saint-Denis",,66023,Montréal,V,H2S2S1,1,1,0,0,0,École,Public,https://la-mennais.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.605613,45.534815,Préscolaire - Primaire,Franco,514 596-5288
,762106,École Hélène-Boullé,École Hélène-Boullé,"8050, avenue De Gaspé",,66023,Montréal,V,H2R2A7,1,1,0,0,0,École,Public,https://helene-boulle.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.629504,45.540135,Préscolaire - Primaire,Franco,514 596-5275
,762107,École Sainte-Cécile,École Sainte-Cécile,"7230, avenue De Gaspé",,66023,Montréal,V,H2R1Z6,1,1,0,0,0,École,Public,https://ste-cecile.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.61782,45.536818,Préscolaire - Primaire,Franco,514 596-5530
,762110,"École La Petite-Patrie, pav. NDD","École La Petite-Patrie, pavillon Notre-Dame-de-la-Défense","6841, avenue Henri-Julien",,66023,Montréal,V,H2S2V3,1,1,0,0,0,École,Public,https://la-petite-patrie.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.611223,45.535456,Préscolaire - Primaire,Franco,514 596-5480
,762111,École Saint-Enfant-Jésus,École Saint-Enfant-Jésus,"75, rue Villeneuve Est",,66023,Montréal,V,H2T1L1,1,1,0,0,0,École,Public,https://st-enfant-jesus.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.589409,45.522546,Préscolaire - Primaire,Franco,514 350-8846
,762114,École au Pied-de-la-Montagne,"École au Pied-de-la-Montagne, pavillon Jean-Jacques-Olier","311, avenue des Pins Est",,66023,Montréal,V,H2W1P5,1,1,0,0,0,École,Public,https://au-pied-de-la-montagne.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.572916,45.518256,Préscolaire - Primaire,Franco,514 350-8840
,762115,École Lambert-Closse,École Lambert-Closse,"5840, rue Saint-Urbain",,66023,Montréal,V,H2T2X5,1,1,0,0,0,École,Public,https://lambert-closse.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.604201,45.526105,Préscolaire - Primaire,Franco,514 596-5890
,762117,École Ahuntsic,École Ahuntsic,"10085, avenue Durham",,66023,Montréal,V,H2C2G3,1,1,0,0,0,École,Public,https://ahuntsic.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.656819,45.554705,Préscolaire - Primaire,Franco,514 596-5167
,762119,École Saint-André-Apôtre,École Saint-André-Apôtre,"215, rue Prieur Ouest",,66023,Montréal,V,H3L1R7,1,1,0,0,0,École,Public,https://st-andre-apotre.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.670384,45.546443,Préscolaire - Primaire,Franco,514 596-5366
,762120,École Saint-Simon-Apôtre,École Saint-Simon-Apôtre,"195, rue De Beauharnois Ouest",,66023,Montréal,V,H2N1K1,1,1,0,0,0,École,Public,https://st-simon-apotre.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.647493,45.539492,Préscolaire - Primaire,Franco,514 596-5520
,762121,École Saint-Benoît,École Saint-Benoît,"500, avenue du Mont-Cassin",,66023,Montréal,V,H3L1W6,1,1,0,0,0,École,Public,https://st-benoit.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.667372,45.54157,Préscolaire - Primaire,Franco,514 596-5206
,762122,École Barclay,École Barclay,"7941, avenue Wiseman",,66023,Montréal,V,H3N2P2,1,1,0,0,0,École,Public,https://barclay.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.635188,45.529006,Préscolaire - Primaire,Franco,514 596-4533
,762124,École Camille-Laurin,École Camille-Laurin,"8000, avenue de l'Épée",,66023,Montréal,V,H3N2E9,1,0,0,0,0,École,Public,https://camille-laurin.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.634181,45.530636,Préscolaire,Franco,514 596-5175
,762127,École Face,École FACE,"3449, rue University",,66023,Montréal,V,H3A2A8,1,1,1,0,0,École,Public,https://face.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.574787,45.506197,Préscolaire - Primaire - Secondaire,Franco,514 350-8899
,762128,École Barthélemy-Vimont,École Barthélemy-Vimont,"415, rue Saint-Roch",,66023,Montréal,V,H3N1K2,0,1,0,0,0,École,Public,https://barthelemy-vimont.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.628729,45.531496,Primaire,Franco,514 596-4572
,762129,École De la Petite-Bourgogne,École De la Petite-Bourgogne,"555, rue des Seigneurs",,66023,Montréal,V,H3J1Y1,1,1,0,0,0,École,Public,https://petite-bourgogne.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.569961,45.488707,Préscolaire - Primaire,Franco,514 596-5730
,762130,École Charles-Lemoyne,École Charles-Lemoyne,"2001, rue Mullins",,66023,Montréal,V,H3K1N9,1,1,0,0,0,École,Public,https://charles-lemoyne.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.561809,45.481054,Préscolaire - Primaire,Franco,514 596-5684
,762131,École Jeanne-LeBer,École Jeanne-LeBer,"2120, rue Favard",,66023,Montréal,V,H3K1Z7,1,1,0,0,0,École,Public,https://jeanne-leber.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.556261,45.477278,Préscolaire - Primaire,Franco,514 596-5788
,762132,École François-de-Laval,École François-de-Laval,"12050, avenue Bois-de-Boulogne",,66023,Montréal,V,H3M2X9,1,1,0,0,0,École,Public,https://francois-de-laval.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.695897,45.542718,Préscolaire - Primaire,Franco,514 596-5540
,762134,École Félix-Leclerc,École Félix-Leclerc,"6055, avenue Darlington",,66023,Montréal,V,H3S2H9,1,1,0,0,0,École,Public,https://felix-leclerc.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.623811,45.507747,Préscolaire - Primaire,Franco,514 736-8130
,762135,École Bedford,École Bedford,"3131, rue Goyer",,66023,Montréal,V,H3S1H7,1,1,0,0,0,École,Public,https://bedford.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.63346,45.507385,Préscolaire - Primaire,Franco,514 731-3505
,762137,École Saint-Léon-de-Westmount,École Saint-Léon-de-Westmount,"360, avenue Clarke",,66032,Westmount,V,H3Z2E6,1,1,0,0,0,École,Public,https://st-leon-de-westmount.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.592861,45.485748,Préscolaire - Primaire,Franco,514 596-5720
,762139,École Victor-Rousselot,École Victor-Rousselot,"3525, rue Sainte-Émilie",,66023,Montréal,V,H4C1Z3,1,1,0,0,0,École,Public,https://victor-rousselot.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.579236,45.479613,Préscolaire - Primaire,Franco,514 596-5750
,762140,École Ludger-Duvernay,École Ludger-Duvernay,"770, rue du Couvent",,66023,Montréal,V,H4C2R6,1,1,0,0,0,École,Public,https://ludger-duvernay.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.586167,45.478501,Préscolaire - Primaire,Franco,514 596-5666
,762142,École Notre-Dame-des-Neiges,École Notre-Dame-des-Neiges,"5309, chemin de la Côte-des-Neiges",,66023,Montréal,V,H3T1Y4,1,1,0,0,0,École,Public,https://notre-dame-des-neiges.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.622009,45.496708,Préscolaire - Primaire,Franco,514 736-8120
,762144,École Lucille-Teasdale,École Lucille-Teasdale,"3975, rue Bouchette",,66023,Montréal,V,H3S2X1,1,1,0,0,0,École,Public,https://lucille-teasdale.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.639674,45.499996,Préscolaire - Primaire,Franco,514 596-8900
,762145,École Gilles-Vigneault,École Gilles-Vigneault,"11400, avenue De Poutrincourt",,66023,Montréal,V,H3M1Z7,1,1,0,0,0,École,Public,https://gilles-vigneault.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.691976,45.531588,Préscolaire - Primaire,Franco,514 596-5298
,762146,École Sainte-Odile,École Sainte-Odile,"12055, rue Dépatie",,66023,Montréal,V,H4J1W9,1,1,0,0,0,École,Public,https://ste-odile.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.706787,45.534586,Préscolaire - Primaire,Franco,514 596-5565
,762147,École Alice-Parizeau,École Alice-Parizeau,"11715, rue Filion",,66023,Montréal,V,H4J1T2,1,1,0,0,0,École,Public,https://alice-parizeau.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.697157,45.530419,Préscolaire - Primaire,Franco,514 596-7330
,762149,École Saint-Pascal-Baylon,École Saint-Pascal-Baylon,"6320, chemin de la Côte-des-Neiges",,66023,Montréal,V,H3S2A4,1,1,0,0,0,École,Public,https://st-pascal-baylon.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.634661,45.501454,Préscolaire - Primaire,Franco,514 736-8100
,762150,École Simonne-Monet,École Simonne-Monet,"3850, avenue Dupuis",,66023,Montréal,V,H3T1E6,1,1,0,0,0,École,Public,https://simonne-monet.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.62742,45.496252,Préscolaire - Primaire,Franco,514 736-8140
,762151,École Louisbourg,École Louisbourg,"11880, rue Michel-Sarrazin",,66023,Montréal,V,H4J2G7,1,1,0,0,0,École,Public,https://louisbourg.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.710182,45.526823,Préscolaire - Primaire,Franco,514 596-5359
,762152,École des Nations,École des Nations,"4860, rue Vézina",,66023,Montréal,V,H3W1C1,1,1,0,0,0,École,Public,https://des-nations.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.64363,45.495873,Préscolaire - Primaire,Franco,514 736-1537
,762153,École du Petit-Chapiteau,École du Petit-Chapiteau,"4890, avenue Carlton",,66023,Montréal,V,H3W1G6,1,1,0,0,0,École,Public,https://petit-chapiteau.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.640273,45.494005,Préscolaire - Primaire,Franco,514 736-8192
,762154,École Saint-Zotique,École Saint-Zotique,"4841, avenue Palm",,66023,Montréal,V,H4C1Y1,1,1,0,0,0,École,Public,https://st-zotique.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.589353,45.471183,Préscolaire - Primaire,Franco,514 596-5905
,762155,École Iona,École Iona,"5000, rue Iona",,66023,Montréal,V,H3W2A2,1,1,0,0,0,École,Public,https://iona.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.624624,45.484818,Préscolaire - Primaire,Franco,514 736-3535
,762156,École Notre-Dame-de-Grâce,École Notre-Dame-de-Grâce,"5435, avenue Notre-Dame-de-Grâce",,66023,Montréal,V,H4A1L2,1,1,0,0,0,École,Public,https://notre-dame-de-grace.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.617627,45.475764,Préscolaire - Primaire,Franco,514 596-5676
,762158,École Étoile filante,École Étoile filante,"5619, chemin de la Côte-Saint-Antoine",,66023,Montréal,V,H4A1R5,0,1,0,0,0,École,Public,https://etoile-filante.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.616968,45.472633,Primaire,Franco,514 596-5682
,762161,École des Cinq-Continents,"École des Cinq-Continents, pavillon Saint-Antonin","5325, avenue MacDonald",,66023,Montréal,V,H3X2W6,1,1,0,0,0,École,Public,https://des-cinq-continents.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.636113,45.482681,Préscolaire - Primaire,Franco,514 596-5688
,762162,École Marie-de-l'Incarnation,École Marie-de-l'Incarnation,"5446, rue Angers",,66023,Montréal,V,H4E4A3,1,1,0,0,0,École,Public,https://marie-de-lincarnation.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.58406,45.463952,Préscolaire - Primaire,Franco,514 732-1451
,762163,École Marc-Favreau,École Marc-Favreau,"6310, avenue Somerled",,66023,Montréal,V,H3X2B8,1,1,0,0,0,École,Public,https://marc-favreau.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.635966,45.469499,Préscolaire - Primaire,Franco,514 596-3384
,762164,École N.-D.-du-Perp.-Secours,École Notre-Dame-du-Perpétuel-Secours,"6025, rue Beaulieu",,66023,Montréal,V,H4E3E7,1,1,0,0,0,École,Public,https://notre-dame-du-perpetuel-secours.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.597098,45.458202,Préscolaire - Primaire,Franco,514 732-1441
,762165,École Coeur-Immaculé-de-Marie,École Coeur-Immaculé-de-Marie,"1845, boulevard Desmarchais",,66023,Montréal,V,H4E2B7,1,1,0,0,0,École,Public,https://coeur-immacule-de-marie.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.589623,45.455975,Préscolaire - Primaire,Franco,514 732-1425
,762166,École Dollard-des-Ormeaux,École Dollard-des-Ormeaux,"6639, rue D'Aragon",,66023,Montréal,V,H4E3B4,1,1,0,0,0,École,Public,https://dollard-des-ormeaux.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.597504,45.451577,Préscolaire - Primaire,Franco,514 732-1440
,762167,École Saint-Jean-de-Matha,École Saint-Jean-de-Matha,"6970, rue Dumas",,66023,Montréal,V,H4E3A3,1,1,0,0,0,École,Public,https://st-jean-de-matha.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.596348,45.448348,Préscolaire - Primaire,Franco,514 732-1460
,762169,École Les-Enfants-du-Monde,École Les-Enfants-du-Monde,"5350, avenue Rosedale",,66023,Montréal,V,H4V2H9,1,1,0,0,0,École,Public,https://les-enfants-du-monde.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.650232,45.466952,Préscolaire - Primaire,Franco,514 596-5745
,762170,École Sainte-Catherine-de-Sienne,École Sainte-Catherine-de-Sienne,"7055, avenue Somerled",,66023,Montréal,V,H4V1V8,1,1,0,0,0,École,Public,https://ste-catherine-de-sienne.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.643886,45.461438,Préscolaire - Primaire,Franco,514 596-5691
,762171,École Judith-Jasmin,École Judith-Jasmin,"4575, avenue Mariette",,66023,Montréal,V,H4B2G3,1,1,0,0,0,École,Public,https://judith-jasmin.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.640119,45.463033,Préscolaire - Primaire,Franco,514 596-4404
,762181,École Saint-Raymond,École Saint-Raymond,"2055, avenue d'Oxford",,66023,Montréal,V,H4A2X6,1,1,0,0,0,École,Public,https://st-raymond.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.609992,45.469473,Préscolaire - Primaire,Franco,514 766-1239
,762201,École Gadbois,École Gadbois,"8305, rue Saint-André",,66023,Montréal,V,H2P1Y7,1,1,0,0,0,École,Public,https://gadbois.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.628587,45.548072,Préscolaire - Primaire,Franco,514 596-4246
,762205,École Victor-Doré,École Victor-Doré,"1350, boulevard Crémazie Est",,66023,Montréal,V,H2E1A1,1,1,0,0,0,École,Public,https://victor-dore.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.624715,45.551757,Préscolaire - Primaire,Franco,514 596-4300
,762207,École Charles-Bruneau,École Charles-Bruneau,"2515, rue Holt",,66023,Montréal,V,H1Y1N4,0,1,0,0,0,École,Public,https://charles-bruneau.ecoles.csmv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.583453,45.545955,Primaire,Franco,514 596-4266
,762208,École Dominique-Savio,École Dominique-Savio,"9335, rue Saint-Hubert",,66023,Montréal,V,H2M1Y7,0,1,1,0,0,École,Public,https://dominique-savio.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.646185,45.553369,Primaire - Secondaire,Franco,514 858-3999
,762209,École Saint-Pierre-Apôtre,École Saint-Pierre-Apôtre,"8550, rue Clark",,66023,Montréal,V,H2P2N7,1,1,0,0,0,École,Public,https://st-pierre-apotre.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.639504,45.540033,Préscolaire - Primaire,Franco,514 596-4318
,762212,École Hôpital Sainte-Justine,Hôpital Sainte-Justine,"3175, chemin de la Côte-Sainte-Catherine",,66023,Montréal,V,H3T1C5,1,1,1,0,0,École,Public,https://www.cssdm.gouv.qc.ca/eleves-besoins-particuliers/service-scolaire-milieu-hospitalier/,762000,Centre de services scolaire de Montréal,-73.624946,45.503156,Préscolaire - Primaire - Secondaire,Franco,514 596-8459
,762215,École de l'Étincelle,École de l'Étincelle,"6080, avenue de l'Esplanade",,66023,Montréal,V,H2T3A3,1,1,0,0,0,École,Public,https://de-letincelle.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.607991,45.526336,Préscolaire - Primaire,Franco,514 596-4800
,762217,École de la Lancée,École de la Lancée,"8147, rue Sherbrooke Est",,66023,Montréal,V,H1L1A7,0,1,1,0,0,École,Public,https://de-la-lancee.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.537091,45.599475,Primaire - Secondaire,Franco,514 596-4110
,762221,École Irénée-Lussier,École Irénée-Lussier,"4420, rue Hochelaga",,66023,Montréal,V,H1V1B6,0,0,1,0,0,École,Public,https://irenee-lussier.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.545772,45.555759,Secondaire,Franco,514 596-4250
,762225,École Joseph-Charbonneau,École Joseph-Charbonneau,"8200, rue Rousselot",,66023,Montréal,V,H2E1Z6,0,0,1,0,0,École,Public,https://joseph-charbonneau.cssdm.gouv.qc.ca/,762000,Centre de services scolaire de Montréal,-73.622877,45.551427,Secondaire,Franco,514 596-4350
